地名,日期,经度,纬度,2米气温(°C),天气代码(),降雨量(mm),100米风速(m/s)
"湖南省, 中国",2023/9/25 1:00,111.2178802,27.38137054,19.15,Sunny,0,3.22
"湖南省, 中国",2023/9/25 2:00,111.2178802,27.38137054,18.9,Sunny,0,2.96
"湖南省, 中国",2023/9/25 3:00,111.2178802,27.38137054,18.95,Sunny,0,3.07
"湖南省, 中国",2023/9/25 4:00,111.2178802,27.38137054,18.5,Overcast,0,2.42
"湖南省, 中国",2023/9/25 5:00,111.2178802,27.38137054,18.65,Overcast,0,2.63
"湖南省, 中国",2023/9/25 6:00,111.2178802,27.38137054,18.56,Overcast,0,2.72
"湖南省, 中国",2023/9/25 7:00,111.2178802,27.38137054,18.56,Overcast,0,2.53
"湖南省, 中国",2023/9/25 8:00,111.2178802,27.38137054,19,Overcast,0,2.67
"湖南省, 中国",2023/9/25 9:00,111.2178802,27.38137054,20.45,Overcast,0,2.06
"湖南省, 中国",2023/9/25 10:00,111.2178802,27.38137054,21.45,Overcast,0,1.56
"湖南省, 中国",2023/9/25 11:00,111.2178802,27.38137054,22.5,Overcast,0,1.39
"湖南省, 中国",2023/9/25 12:00,111.2178802,27.38137054,23.2,Overcast,0,2.18
"湖南省, 中国",2023/9/25 13:00,111.2178802,27.38137054,23.75,Overcast,0,2.51
"湖南省, 中国",2023/9/25 14:00,111.2178802,27.38137054,24.45,Sunny,0,2.62
"湖南省, 中国",2023/9/25 15:00,111.2178802,27.38137054,24.81,Sunny,0,2.02
"湖南省, 中国",2023/9/25 16:00,111.2178802,27.38137054,24.95,Cloudy,0,2.06
"湖南省, 中国",2023/9/25 17:00,111.2178802,27.38137054,24.9,Sunny,0,2.6
"湖南省, 中国",2023/9/25 18:00,111.2178802,27.38137054,24.4,Overcast,0,3.14
"湖南省, 中国",2023/9/25 19:00,111.2178802,27.38137054,23.31,Cloudy,0,2.8
"湖南省, 中国",2023/9/25 20:00,111.2178802,27.38137054,22.2,Sunny,0,3.19
"湖南省, 中国",2023/9/25 21:00,111.2178802,27.38137054,21,Sunny,0,3.83
"湖南省, 中国",2023/9/25 22:00,111.2178802,27.38137054,20.15,Sunny,0,3.64
"湖南省, 中国",2023/9/25 23:00,111.2178802,27.38137054,19.4,Sunny,0,3.1
"湖南省, 中国",2023/9/26 0:00,111.2178802,27.38137054,19,Sunny,0,3.16
"湖南省, 中国",2023/9/26 1:00,111.2178802,27.38137054,18.85,Sunny,0,3.62
"湖南省, 中国",2023/9/26 2:00,111.2178802,27.38137054,18.6,Sunny,0,3.75
"湖南省, 中国",2023/9/26 3:00,111.2178802,27.38137054,18.35,Sunny,0,3.37
"湖南省, 中国",2023/9/26 4:00,111.2178802,27.38137054,18,Sunny,0,3.4
"湖南省, 中国",2023/9/26 5:00,111.2178802,27.38137054,17.75,Sunny,0,3.3
"湖南省, 中国",2023/9/26 6:00,111.2178802,27.38137054,17.95,Sunny,0,3.51
"湖南省, 中国",2023/9/26 7:00,111.2178802,27.38137054,18.4,Overcast,0,3.41
"湖南省, 中国",2023/9/26 8:00,111.2178802,27.38137054,19.31,Overcast,0,3.3
"湖南省, 中国",2023/9/26 9:00,111.2178802,27.38137054,20.5,Overcast,0,2.24
"湖南省, 中国",2023/9/26 10:00,111.2178802,27.38137054,21.85,Overcast,0,1.25
"湖南省, 中国",2023/9/26 11:00,111.2178802,27.38137054,22.6,Overcast,0,1.48
"湖南省, 中国",2023/9/26 12:00,111.2178802,27.38137054,23.2,Overcast,0,1.78
"湖南省, 中国",2023/9/26 13:00,111.2178802,27.38137054,24.31,Overcast,0,1.56
"湖南省, 中国",2023/9/26 14:00,111.2178802,27.38137054,25.31,Overcast,0,1.66
"湖南省, 中国",2023/9/26 15:00,111.2178802,27.38137054,25.5,Sunny,0,1.5
"湖南省, 中国",2023/9/26 16:00,111.2178802,27.38137054,25.7,Overcast,0,1.84
"湖南省, 中国",2023/9/26 17:00,111.2178802,27.38137054,25.56,Sunny,0,1.84
"湖南省, 中国",2023/9/26 18:00,111.2178802,27.38137054,24.9,Sunny,0,2.44
"湖南省, 中国",2023/9/26 19:00,111.2178802,27.38137054,23.45,Sunny,0,2.82
"湖南省, 中国",2023/9/26 20:00,111.2178802,27.38137054,21.7,Sunny,0,2.84
"湖南省, 中国",2023/9/26 21:00,111.2178802,27.38137054,20.95,Sunny,0,2.91
"湖南省, 中国",2023/9/26 22:00,111.2178802,27.38137054,20.5,Sunny,0,2.66
"湖南省, 中国",2023/9/26 23:00,111.2178802,27.38137054,20,Sunny,0,2.55
"湖南省, 中国",2023/9/27 0:00,111.2178802,27.38137054,19.31,Sunny,0,2.38
"湖南省, 中国",2023/9/27 1:00,111.2178802,27.38137054,18.45,Sunny,0,1.7
"湖南省, 中国",2023/9/27 2:00,111.2178802,27.38137054,18.45,Sunny,0,1.92
"湖南省, 中国",2023/9/27 3:00,111.2178802,27.38137054,18.6,Sunny,0,2.4
"湖南省, 中国",2023/9/27 4:00,111.2178802,27.38137054,18.85,Overcast,0,2.42
"湖南省, 中国",2023/9/27 5:00,111.2178802,27.38137054,19,Overcast,0,2.5
"湖南省, 中国",2023/9/27 6:00,111.2178802,27.38137054,18.95,Overcast,0,2.8
"湖南省, 中国",2023/9/27 7:00,111.2178802,27.38137054,19,Overcast,0,2.8
"湖南省, 中国",2023/9/27 8:00,111.2178802,27.38137054,19.95,Overcast,0,2.72
"湖南省, 中国",2023/9/27 9:00,111.2178802,27.38137054,21.4,Sunny,0,1.9
"湖南省, 中国",2023/9/27 10:00,111.2178802,27.38137054,23.2,Overcast,0,0.82
"湖南省, 中国",2023/9/27 11:00,111.2178802,27.38137054,24.1,Overcast,0,1.89
"湖南省, 中国",2023/9/27 12:00,111.2178802,27.38137054,24.85,Sunny,0,1.93
"湖南省, 中国",2023/9/27 13:00,111.2178802,27.38137054,25.15,Sunny,0,1.94
"湖南省, 中国",2023/9/27 14:00,111.2178802,27.38137054,26.7,Overcast,0,1.5
"湖南省, 中国",2023/9/27 15:00,111.2178802,27.38137054,26.7,Overcast,0,1.55
"湖南省, 中国",2023/9/27 16:00,111.2178802,27.38137054,26.75,Sunny,0,1.4
"湖南省, 中国",2023/9/27 17:00,111.2178802,27.38137054,26.7,Sunny,0,1.34
"湖南省, 中国",2023/9/27 18:00,111.2178802,27.38137054,25.56,Sunny,0,3.24
"湖南省, 中国",2023/9/27 19:00,111.2178802,27.38137054,23.7,Sunny,0,3.19
"湖南省, 中国",2023/9/27 20:00,111.2178802,27.38137054,22.6,Sunny,0,0.86
"湖南省, 中国",2023/9/27 21:00,111.2178802,27.38137054,21.85,Sunny,0,1.12
"湖南省, 中国",2023/9/27 22:00,111.2178802,27.38137054,21.31,Sunny,0,1.68
"湖南省, 中国",2023/9/27 23:00,111.2178802,27.38137054,21.75,Sunny,0,1.12
"湖南省, 中国",2023/9/28 0:00,111.2178802,27.38137054,20.6,Sunny,0,0.98
"湖南省, 中国",2023/9/28 1:00,111.2178802,27.38137054,20.5,Sunny,0,1.7
"湖南省, 中国",2023/9/28 2:00,111.2178802,27.38137054,20.2,Sunny,0,2.64
"湖南省, 中国",2023/9/28 3:00,111.2178802,27.38137054,19.85,Sunny,0,3.44
"湖南省, 中国",2023/9/28 4:00,111.2178802,27.38137054,19.75,Sunny,0,3.72
"湖南省, 中国",2023/9/28 5:00,111.2178802,27.38137054,20.06,Overcast,0,3.98
"湖南省, 中国",2023/9/28 6:00,111.2178802,27.38137054,20,Overcast,0,3.76
"湖南省, 中国",2023/9/28 7:00,111.2178802,27.38137054,20.31,Overcast,0,3.1
"湖南省, 中国",2023/9/28 8:00,111.2178802,27.38137054,21.2,Sunny,0,3.01
"湖南省, 中国",2023/9/28 9:00,111.2178802,27.38137054,22.6,Sunny,0,3.09
"湖南省, 中国",2023/9/28 10:00,111.2178802,27.38137054,24.15,Sunny,0,2.66
"湖南省, 中国",2023/9/28 11:00,111.2178802,27.38137054,25.31,Overcast,0,1.53
"湖南省, 中国",2023/9/28 12:00,111.2178802,27.38137054,25.7,Overcast,0,1.51
"湖南省, 中国",2023/9/28 13:00,111.2178802,27.38137054,26.31,Sunny,0,2.16
"湖南省, 中国",2023/9/28 14:00,111.2178802,27.38137054,26.85,Overcast,0,2.22
"湖南省, 中国",2023/9/28 15:00,111.2178802,27.38137054,27.2,Cloudy,0,2.18
"湖南省, 中国",2023/9/28 16:00,111.2178802,27.38137054,27.06,Sunny,0,2.59
"湖南省, 中国",2023/9/28 17:00,111.2178802,27.38137054,26.56,Cloudy,0,2.96
"湖南省, 中国",2023/9/28 18:00,111.2178802,27.38137054,25.81,Sunny,0,3.18
"湖南省, 中国",2023/9/28 19:00,111.2178802,27.38137054,23.75,Sunny,0,3.13
"湖南省, 中国",2023/9/28 20:00,111.2178802,27.38137054,23.2,Sunny,0,3.68
"湖南省, 中国",2023/9/28 21:00,111.2178802,27.38137054,22.7,Sunny,0,2.44
"湖南省, 中国",2023/9/28 22:00,111.2178802,27.38137054,22.2,Sunny,0,2.33
"湖南省, 中国",2023/9/28 23:00,111.2178802,27.38137054,21.7,Sunny,0,2.79
"湖南省, 中国",2023/9/29 0:00,111.2178802,27.38137054,21.1,Sunny,0,3.04
"湖南省, 中国",2023/9/29 1:00,111.2178802,27.38137054,20.75,Sunny,0,3.44
"湖南省, 中国",2023/9/29 2:00,111.2178802,27.38137054,20.31,Sunny,0,2.77
"湖南省, 中国",2023/9/29 3:00,111.2178802,27.38137054,20.56,Overcast,0,1.94
"湖南省, 中国",2023/9/29 4:00,111.2178802,27.38137054,20.56,Overcast,0,2.35
"湖南省, 中国",2023/9/29 5:00,111.2178802,27.38137054,20.81,Overcast,0,3.2
"湖南省, 中国",2023/9/29 6:00,111.2178802,27.38137054,20.65,Overcast,0,3.01
"湖南省, 中国",2023/9/29 7:00,111.2178802,27.38137054,20.6,Cloudy,0,2.67
"湖南省, 中国",2023/9/29 8:00,111.2178802,27.38137054,21.85,Sunny,0,1.62
"湖南省, 中国",2023/9/29 9:00,111.2178802,27.38137054,23.6,Sunny,0,0.81
"湖南省, 中国",2023/9/29 10:00,111.2178802,27.38137054,25.1,Sunny,0,1.14
"湖南省, 中国",2023/9/29 11:00,111.2178802,27.38137054,25.85,Sunny,0,2.22
"湖南省, 中国",2023/9/29 12:00,111.2178802,27.38137054,26.95,Sunny,0,2.12
"湖南省, 中国",2023/9/29 13:00,111.2178802,27.38137054,27.81,Sunny,0,1.94
"湖南省, 中国",2023/9/29 14:00,111.2178802,27.38137054,28.2,Sunny,0.3,1.94
"湖南省, 中国",2023/9/29 15:00,111.2178802,27.38137054,27.56,Sunny,0.1,0.72
"湖南省, 中国",2023/9/29 16:00,111.2178802,27.38137054,27.25,Sunny,0,0.81
"湖南省, 中国",2023/9/29 17:00,111.2178802,27.38137054,27.31,Sunny,0,1.49
"湖南省, 中国",2023/9/29 18:00,111.2178802,27.38137054,26.35,Sunny,0,1.39
"湖南省, 中国",2023/9/29 19:00,111.2178802,27.38137054,25,Sunny,0,2.51
"湖南省, 中国",2023/9/29 20:00,111.2178802,27.38137054,23.56,Sunny,0,0.45
"湖南省, 中国",2023/9/29 21:00,111.2178802,27.38137054,23.1,Sunny,0,0.85
"湖南省, 中国",2023/9/29 22:00,111.2178802,27.38137054,22.6,Sunny,0.1,0.71
"湖南省, 中国",2023/9/29 23:00,111.2178802,27.38137054,22.4,Sunny,0,0.81
"湖南省, 中国",2023/9/30 0:00,111.2178802,27.38137054,22.31,Sunny,0,2.1
"湖南省, 中国",2023/9/30 1:00,111.2178802,27.38137054,22,Sunny,0,1.99
"湖南省, 中国",2023/9/30 2:00,111.2178802,27.38137054,21.5,Sunny,0.1,1.89
"湖南省, 中国",2023/9/30 3:00,111.2178802,27.38137054,21.06,Sunny,0,1.41
"湖南省, 中国",2023/9/30 4:00,111.2178802,27.38137054,20.65,Sunny,0,1.27
"湖南省, 中国",2023/9/30 5:00,111.2178802,27.38137054,20.5,Cloudy,0,1.68
"湖南省, 中国",2023/9/30 6:00,111.2178802,27.38137054,20.35,Overcast,0,1.71
"湖南省, 中国",2023/9/30 7:00,111.2178802,27.38137054,20.85,Cloudy,0,1.92
"湖南省, 中国",2023/9/30 8:00,111.2178802,27.38137054,21.35,Sunny,0,1.73
"湖南省, 中国",2023/9/30 9:00,111.2178802,27.38137054,23.2,Cloudy,0,1.02
"湖南省, 中国",2023/9/30 10:00,111.2178802,27.38137054,24.65,Overcast,0,0.94
"湖南省, 中国",2023/9/30 11:00,111.2178802,27.38137054,25.4,Overcast,0,1.71
"湖南省, 中国",2023/9/30 12:00,111.2178802,27.38137054,26.25,Overcast,0,1.84
"湖南省, 中国",2023/9/30 13:00,111.2178802,27.38137054,26.81,Sunny,0.1,1.08
"湖南省, 中国",2023/9/30 14:00,111.2178802,27.38137054,27.4,Overcast,0,0.85
"湖南省, 中国",2023/9/30 15:00,111.2178802,27.38137054,27.65,Overcast,0,1.73
"湖南省, 中国",2023/9/30 16:00,111.2178802,27.38137054,26.95,Overcast,0,3.14
"湖南省, 中国",2023/9/30 17:00,111.2178802,27.38137054,25.81,Sunny,0,4.55
"湖南省, 中国",2023/9/30 18:00,111.2178802,27.38137054,24.31,Overcast,0.1,4.38
"湖南省, 中国",2023/9/30 19:00,111.2178802,27.38137054,23.4,Overcast,0,4.55
"湖南省, 中国",2023/9/30 20:00,111.2178802,27.38137054,21.45,Sunny,0,5.46
"湖南省, 中国",2023/9/30 21:00,111.2178802,27.38137054,20.7,Sunny,0,5.28
"湖南省, 中国",2023/9/30 22:00,111.2178802,27.38137054,20.1,Sunny,0,4.49
"湖南省, 中国",2023/9/30 23:00,111.2178802,27.38137054,19.65,Sunny,0,3.91
"湖南省, 中国",2023/10/1 0:00,111.2178802,27.38137054,19.25,Cloudy,0,3.71
"湖南省, 中国",2023/10/1 1:00,111.2178802,27.38137054,19.25,Overcast,0,3.81
"湖南省, 中国",2023/10/1 2:00,111.2178802,27.38137054,19.06,Sunny,0.1,4.11
"湖南省, 中国",2023/10/1 3:00,111.2178802,27.38137054,18.81,Sunny,0.2,3.14
"湖南省, 中国",2023/10/1 4:00,111.2178802,27.38137054,18.6,Overcast,0,2.53
"湖南省, 中国",2023/10/1 5:00,111.2178802,27.38137054,18.6,Overcast,0,2.9
"湖南省, 中国",2023/10/1 6:00,111.2178802,27.38137054,18.56,Overcast,0,3
"湖南省, 中国",2023/10/1 7:00,111.2178802,27.38137054,18.6,Overcast,0,2.81
"湖南省, 中国",2023/10/1 8:00,111.2178802,27.38137054,19.2,Overcast,0,3.21
"湖南省, 中国",2023/10/1 9:00,111.2178802,27.38137054,20.5,Overcast,0,2.67
"湖南省, 中国",2023/10/1 10:00,111.2178802,27.38137054,21.65,Overcast,0,2.44
"湖南省, 中国",2023/10/1 11:00,111.2178802,27.38137054,21.81,Overcast,0,2.56
"湖南省, 中国",2023/10/1 12:00,111.2178802,27.38137054,22,Overcast,0,2.62
"湖南省, 中国",2023/10/1 13:00,111.2178802,27.38137054,22.6,Overcast,0,1.98
"湖南省, 中国",2023/10/1 14:00,111.2178802,27.38137054,23.56,Overcast,0,1.82
"湖南省, 中国",2023/10/1 15:00,111.2178802,27.38137054,24.06,Overcast,0,2.18
"湖南省, 中国",2023/10/1 16:00,111.2178802,27.38137054,24.31,Overcast,0,2.12
"湖南省, 中国",2023/10/1 17:00,111.2178802,27.38137054,24,Overcast,0,2.91
"湖南省, 中国",2023/10/1 18:00,111.2178802,27.38137054,23.5,Overcast,0,3
"湖南省, 中国",2023/10/1 19:00,111.2178802,27.38137054,23,Overcast,0,3.04
"湖南省, 中国",2023/10/1 20:00,111.2178802,27.38137054,21.31,Cloudy,0,3.12
"湖南省, 中国",2023/10/1 21:00,111.2178802,27.38137054,19.9,Sunny,0,3.76
"湖南省, 中国",2023/10/1 22:00,111.2178802,27.38137054,19.5,Sunny,0,3.31
"湖南省, 中国",2023/10/1 23:00,111.2178802,27.38137054,19.1,Sunny,0,2.86
"湖南省, 中国",2023/10/2 0:00,111.2178802,27.38137054,19,Cloudy,0,2.71
"湖南省, 中国",2023/10/2 1:00,111.2178802,27.38137054,19.35,Overcast,0,2.41
"湖南省, 中国",2023/10/2 2:00,111.2178802,27.38137054,19.4,Overcast,0,1.91
"湖南省, 中国",2023/10/2 3:00,111.2178802,27.38137054,19.4,Overcast,0,1.84
"湖南省, 中国",2023/10/2 4:00,111.2178802,27.38137054,19.4,Overcast,0,2.21
"湖南省, 中国",2023/10/2 5:00,111.2178802,27.38137054,19.35,Overcast,0,1.7
"湖南省, 中国",2023/10/2 6:00,111.2178802,27.38137054,19.31,Overcast,0,1.36
"湖南省, 中国",2023/10/2 7:00,111.2178802,27.38137054,19.31,Overcast,0,1.12
"湖南省, 中国",2023/10/2 8:00,111.2178802,27.38137054,19.45,Overcast,0,1
"湖南省, 中国",2023/10/2 9:00,111.2178802,27.38137054,20,Overcast,0,1.3
"湖南省, 中国",2023/10/2 10:00,111.2178802,27.38137054,20.81,Overcast,0,2.16
"湖南省, 中国",2023/10/2 11:00,111.2178802,27.38137054,22.25,Overcast,0,2.34
"湖南省, 中国",2023/10/2 12:00,111.2178802,27.38137054,23.7,Overcast,0,2.86
"湖南省, 中国",2023/10/2 13:00,111.2178802,27.38137054,24.2,Overcast,0,2.51
"湖南省, 中国",2023/10/2 14:00,111.2178802,27.38137054,25.06,Overcast,0,2.37
"湖南省, 中国",2023/10/2 15:00,111.2178802,27.38137054,25.2,Overcast,0,2.7
"湖南省, 中国",2023/10/2 16:00,111.2178802,27.38137054,25.25,Sunny,0,2.97
"湖南省, 中国",2023/10/2 17:00,111.2178802,27.38137054,25.1,Sunny,0,2.91
"湖南省, 中国",2023/10/2 18:00,111.2178802,27.38137054,24.4,Overcast,0,2.88
"湖南省, 中国",2023/10/2 19:00,111.2178802,27.38137054,23.75,Overcast,0,4.18
"湖南省, 中国",2023/10/2 20:00,111.2178802,27.38137054,22.45,Sunny,0,2.98
"湖南省, 中国",2023/10/2 21:00,111.2178802,27.38137054,20.65,Sunny,0,2.7
"湖南省, 中国",2023/10/2 22:00,111.2178802,27.38137054,20.1,Sunny,0,2.42
"湖南省, 中国",2023/10/2 23:00,111.2178802,27.38137054,19.25,Sunny,0,1.24
"湖南省, 中国",2023/10/3 0:00,111.2178802,27.38137054,19.31,Cloudy,0,1.4
"湖南省, 中国",2023/10/3 1:00,111.2178802,27.38137054,19.45,Overcast,0,2.3
"湖南省, 中国",2023/10/3 2:00,111.2178802,27.38137054,19.6,Overcast,0,2.41
"湖南省, 中国",2023/10/3 3:00,111.2178802,27.38137054,19.35,Overcast,0,1.8
"湖南省, 中国",2023/10/3 4:00,111.2178802,27.38137054,19.2,Overcast,0,0.92
"湖南省, 中国",2023/10/3 5:00,111.2178802,27.38137054,19.2,Overcast,0,0.76
"湖南省, 中国",2023/10/3 6:00,111.2178802,27.38137054,19.15,Overcast,0,0.78
"湖南省, 中国",2023/10/3 7:00,111.2178802,27.38137054,19.1,Overcast,0,0.67
"湖南省, 中国",2023/10/3 8:00,111.2178802,27.38137054,19.45,Overcast,0,1.68
"湖南省, 中国",2023/10/3 9:00,111.2178802,27.38137054,20.25,Overcast,0,1.25
"湖南省, 中国",2023/10/3 10:00,111.2178802,27.38137054,21.6,Overcast,0,2.33
"湖南省, 中国",2023/10/3 11:00,111.2178802,27.38137054,21.85,Overcast,0,2.79
"湖南省, 中国",2023/10/3 12:00,111.2178802,27.38137054,22.1,Overcast,0,3.48
"湖南省, 中国",2023/10/3 13:00,111.2178802,27.38137054,22.7,Overcast,0,3.16
"湖南省, 中国",2023/10/3 14:00,111.2178802,27.38137054,23.25,Overcast,0,2.9
"湖南省, 中国",2023/10/3 15:00,111.2178802,27.38137054,23.31,Overcast,0,2.82
"湖南省, 中国",2023/10/3 16:00,111.2178802,27.38137054,22.95,Overcast,0,3.22
"湖南省, 中国",2023/10/3 17:00,111.2178802,27.38137054,22.35,Sunny,0,3.64
"湖南省, 中国",2023/10/3 18:00,111.2178802,27.38137054,21.6,Sunny,0,4.22
"湖南省, 中国",2023/10/3 19:00,111.2178802,27.38137054,20.6,Sunny,0,4.97
"湖南省, 中国",2023/10/3 20:00,111.2178802,27.38137054,16.6,Sunny,0,4.61
"湖南省, 中国",2023/10/3 21:00,111.2178802,27.38137054,16.6,Sunny,0,4.4
"湖南省, 中国",2023/10/3 22:00,111.2178802,27.38137054,16.56,Sunny,0,3.54
"湖南省, 中国",2023/10/3 23:00,111.2178802,27.38137054,16.35,Overcast,0,2.67
"湖南省, 中国",2023/10/4 0:00,111.2178802,27.38137054,16.31,Overcast,0,2.61
"湖南省, 中国",2023/10/4 1:00,111.2178802,27.38137054,16.31,Overcast,0,2.7
"湖南省, 中国",2023/10/4 2:00,111.2178802,27.38137054,16.25,Sunny,0,2.1
"湖南省, 中国",2023/10/4 3:00,111.2178802,27.38137054,16.2,Overcast,0,1.84
"湖南省, 中国",2023/10/4 4:00,111.2178802,27.38137054,16.35,Overcast,0,1.71
"湖南省, 中国",2023/10/4 5:00,111.2178802,27.38137054,16.5,Overcast,0,1.6
"湖南省, 中国",2023/10/4 6:00,111.2178802,27.38137054,16.6,Overcast,0,1.6
"湖南省, 中国",2023/10/4 7:00,111.2178802,27.38137054,16.75,Overcast,0,1.73
"湖南省, 中国",2023/10/4 8:00,111.2178802,27.38137054,17.15,Overcast,0,0.92
"湖南省, 中国",2023/10/4 9:00,111.2178802,27.38137054,18,Overcast,0,0.67
"湖南省, 中国",2023/10/4 10:00,111.2178802,27.38137054,19.25,Overcast,0,1.17
"湖南省, 中国",2023/10/4 11:00,111.2178802,27.38137054,20.4,Overcast,0,1.7
"湖南省, 中国",2023/10/4 12:00,111.2178802,27.38137054,21.2,Overcast,0,1.84
"湖南省, 中国",2023/10/4 13:00,111.2178802,27.38137054,22,Overcast,0,1.57
"湖南省, 中国",2023/10/4 14:00,111.2178802,27.38137054,22.85,Overcast,0,1.92
"湖南省, 中国",2023/10/4 15:00,111.2178802,27.38137054,22.75,Overcast,0,3.47
"湖南省, 中国",2023/10/4 16:00,111.2178802,27.38137054,22.35,Overcast,0,4.24
"湖南省, 中国",2023/10/4 17:00,111.2178802,27.38137054,21.9,Overcast,0,4.46
"湖南省, 中国",2023/10/4 18:00,111.2178802,27.38137054,21.25,Overcast,0,5.02
"湖南省, 中国",2023/10/4 19:00,111.2178802,27.38137054,20.5,Overcast,0,5.59
"湖南省, 中国",2023/10/4 20:00,111.2178802,27.38137054,18.81,Overcast,0,4.55
"湖南省, 中国",2023/10/4 21:00,111.2178802,27.38137054,18.35,Overcast,0,4.05
"湖南省, 中国",2023/10/4 22:00,111.2178802,27.38137054,18,Overcast,0,4.28
"湖南省, 中国",2023/10/4 23:00,111.2178802,27.38137054,17.75,Overcast,0,4.75
"湖南省, 中国",2023/10/5 0:00,111.2178802,27.38137054,17.35,Overcast,0,5.42
"湖南省, 中国",2023/10/5 1:00,111.2178802,27.38137054,17,Overcast,0,6.44
"湖南省, 中国",2023/10/5 2:00,111.2178802,27.38137054,16.81,Overcast,0,7.07
"湖南省, 中国",2023/10/5 3:00,111.2178802,27.38137054,16.75,Overcast,0,6.75
"湖南省, 中国",2023/10/5 4:00,111.2178802,27.38137054,16.65,Overcast,0,5.71
"湖南省, 中国",2023/10/5 5:00,111.2178802,27.38137054,16.56,Overcast,0,4.46
"湖南省, 中国",2023/10/5 6:00,111.2178802,27.38137054,16.6,Overcast,0.1,4.28
"湖南省, 中国",2023/10/5 7:00,111.2178802,27.38137054,16.56,Overcast,0.3,4.3
"湖南省, 中国",2023/10/5 8:00,111.2178802,27.38137054,16.06,Overcast,0.2,4.62
"湖南省, 中国",2023/10/5 9:00,111.2178802,27.38137054,16.31,Overcast,0.1,5.51
"湖南省, 中国",2023/10/5 10:00,111.2178802,27.38137054,17.45,Overcast,0,6.04
"湖南省, 中国",2023/10/5 11:00,111.2178802,27.38137054,18.75,Overcast,0,5.52
"湖南省, 中国",2023/10/5 12:00,111.2178802,27.38137054,19.5,Overcast,0,5.86
"湖南省, 中国",2023/10/5 13:00,111.2178802,27.38137054,19.7,Overcast,0,6.04
"湖南省, 中国",2023/10/5 14:00,111.2178802,27.38137054,19.7,Overcast,0,5.82
"湖南省, 中国",2023/10/5 15:00,111.2178802,27.38137054,19.6,Overcast,0,5.2
"湖南省, 中国",2023/10/5 16:00,111.2178802,27.38137054,19.65,Overcast,0,5.42
"湖南省, 中国",2023/10/5 17:00,111.2178802,27.38137054,19.35,Overcast,0,4.97
"湖南省, 中国",2023/10/5 18:00,111.2178802,27.38137054,18.75,Overcast,0,4.25
"湖南省, 中国",2023/10/5 19:00,111.2178802,27.38137054,18.31,Overcast,0,4.08
"湖南省, 中国",2023/10/5 20:00,111.2178802,27.38137054,16.56,Overcast,0,4.7
"湖南省, 中国",2023/10/5 21:00,111.2178802,27.38137054,16.56,Overcast,0,4.4
"湖南省, 中国",2023/10/5 22:00,111.2178802,27.38137054,16.65,Overcast,0,4.11
"湖南省, 中国",2023/10/5 23:00,111.2178802,27.38137054,16.81,Overcast,0,3.57
"湖南省, 中国",2023/10/6 0:00,111.2178802,27.38137054,16.81,Overcast,0,3.35
"湖南省, 中国",2023/10/6 1:00,111.2178802,27.38137054,16.75,Overcast,0,4
"湖南省, 中国",2023/10/6 2:00,111.2178802,27.38137054,16.6,Overcast,0,4.6
"湖南省, 中国",2023/10/6 3:00,111.2178802,27.38137054,16.75,Overcast,0,4.62
"湖南省, 中国",2023/10/6 4:00,111.2178802,27.38137054,16.5,Overcast,0,4.5
"湖南省, 中国",2023/10/6 5:00,111.2178802,27.38137054,16.2,Overcast,0,4.4
"湖南省, 中国",2023/10/6 6:00,111.2178802,27.38137054,16,Overcast,0,4.31
"湖南省, 中国",2023/10/6 7:00,111.2178802,27.38137054,16.25,Overcast,0,3.81
"湖南省, 中国",2023/10/6 8:00,111.2178802,27.38137054,16.56,Overcast,0,4.79
"湖南省, 中国",2023/10/6 9:00,111.2178802,27.38137054,17.1,Overcast,0,4.81
"湖南省, 中国",2023/10/6 10:00,111.2178802,27.38137054,17.9,Overcast,0,4.92
"湖南省, 中国",2023/10/6 11:00,111.2178802,27.38137054,18.31,Overcast,0,4.88
"湖南省, 中国",2023/10/6 12:00,111.2178802,27.38137054,18.56,Overcast,0,5.35
"湖南省, 中国",2023/10/6 13:00,111.2178802,27.38137054,18.85,Cloudy,0,5.6
"湖南省, 中国",2023/10/6 14:00,111.2178802,27.38137054,19.1,Cloudy,0,6.53
"湖南省, 中国",2023/10/6 15:00,111.2178802,27.38137054,18.56,Overcast,0,7.52
"湖南省, 中国",2023/10/6 16:00,111.2178802,27.38137054,18.4,Cloudy,0,7.43
"湖南省, 中国",2023/10/6 17:00,111.2178802,27.38137054,17.75,Overcast,0,7.81
"湖南省, 中国",2023/10/6 18:00,111.2178802,27.38137054,16.75,Overcast,0,8.28
"湖南省, 中国",2023/10/6 19:00,111.2178802,27.38137054,15.4,Overcast,0,8.75
"湖南省, 中国",2023/10/6 20:00,111.2178802,27.38137054,14,Overcast,0,7.13
"湖南省, 中国",2023/10/6 21:00,111.2178802,27.38137054,13.81,Overcast,0,6.7
"湖南省, 中国",2023/10/6 22:00,111.2178802,27.38137054,13.35,Overcast,0,7.4
"湖南省, 中国",2023/10/6 23:00,111.2178802,27.38137054,12.7,Overcast,0,8.4
"湖南省, 中国",2023/10/7 0:00,111.2178802,27.38137054,12.31,Overcast,0,7.3
"湖南省, 中国",2023/10/7 1:00,111.2178802,27.38137054,12.5,Overcast,0,6.81
"湖南省, 中国",2023/10/7 2:00,111.2178802,27.38137054,12.25,Overcast,0,5.71
